ibrand,model,top_speed_kmh,battery_capacity_kWh,battery_type,number_of_cells,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,fast_charge_port,towing_capacity_kg,cargo_volume_l,seats,drivetrain,segment,length_mm,width_mm,height_mm,car_body_type,source_url
Volvo,XC40 Recharge Single Motor ER,180,82.0,Lithium-ion,,420,198,400,7.3,,CCS,,410,5,RWD,,4440,1863,1651,,https://ev-database.org/car/1797/Volvo-XC40-Recharge-Single-Motor-ER
Volvo,XC40 Recharge Twin Motor,180,82.0,Lithium-ion,,670,205,385,4.8,,CCS,,410,5,AWD,,4440,1863,1651,,https://ev-database.org/car/1798/Volvo-XC40-Recharge-Twin-Motor
Volvo,XC40 Recharge Twin Pure Electric,180,78.0,Lithium-ion,,660,224,335,4.9,,CCS,,419,5,AWD,,4425,1873,1652,,https://ev-database.org/car/1520/Volvo-XC40-Recharge-Twin-Pure-Electric
Voyah,Courage,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Voyah,Courage 80 kWh AWD,200,80.0,Lithium-ion,,620,198,390,4.9,,CCS,,527,5,AWD,,4725,1900,1653,,https://ev-database.org/car/3137/Voyah-Courage-80-kWh-AWD
Voyah,Courage 80 kWh RWD,200,80.0,Lithium-ion,,420,196,395,6.8,,CCS,,527,5,RWD,,4725,1900,1653,,https://ev-database.org/car/3136/Voyah-Courage-80-kWh-RWD
Voyah,Dream,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Voyah,Free 106 kWh,200,100.0,Lithium-ion,,720,200,480,4.4,80,CCS,2000,550,5,AWD,JE - Executive,4905,1950,1645,SUV,https://ev-database.org/car/2049/Voyah-Free-106-kWh
XPeng,G6,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
XPENG,G6 AWD Performance,200,87.5,Lithium-ion,,660,159,475,4.1,180,CCS,1500,571,5,AWD,JD - Large,4753,1920,1650,SUV,https://ev-database.org/car/2183/XPENG-G6-AWD-Performance
XPENG,G6 RWD Long Range,200,87.5,Lithium-ion,,440,154,480,6.7,180,CCS,1500,571,5,RWD,JD - Large,4753,1920,1650,SUV,https://ev-database.org/car/2182/XPENG-G6-RWD-Long-Range
XPENG,G6 RWD Standard Range,200,66.0,Lithium-ion,,440,152,370,6.9,140,CCS,1500,571,5,RWD,JD - Large,4753,1920,1650,SUV,https://ev-database.org/car/2181/XPENG-G6-RWD-Standard-Range
XPeng,G9,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
XPENG,G9 AWD Performance,200,93.1,Lithium-ion,,717,179,465,3.9,224,CCS,1500,660,5,AWD,JE - Executive,4891,1937,1670,SUV,https://ev-database.org/car/1826/XPENG-G9-AWD-Performance
XPENG,G9 RWD Long Range,200,93.1,Lithium-ion,,430,163,480,6.4,224,CCS,1500,660,5,RWD,JE - Executive,4891,1937,1670,SUV,https://ev-database.org/car/1825/XPENG-G9-RWD-Long-Range
XPENG,G9 RWD Standard Range,200,75.8,Lithium-ion,,430,165,395,6.4,170,CCS,1500,660,5,RWD,JE - Executive,4891,1937,1680,SUV,https://ev-database.org/car/1824/XPENG-G9-RWD-Standard-Range
XPeng,P7,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
XPENG,P7 AWD Performance,200,82.7,Lithium-ion,,757,164,460,4.1,138,CCS,0,440,5,AWD,E - Executive,4888,1896,1450,Sedan,https://ev-database.org/car/1822/XPENG-P7-AWD-Performance
XPENG,P7 RWD Long Range,200,82.7,Lithium-ion,,440,144,495,6.7,138,CCS,0,440,5,RWD,E - Executive,4888,1896,1450,Sedan,https://ev-database.org/car/1821/XPENG-P7-RWD-Long-Range
XPENG,P7 Wing Edition,200,82.7,Lithium-ion,,757,164,455,4.1,138,CCS,0,440,5,AWD,E - Executive,4888,1896,1450,Sedan,https://ev-database.org/car/1823/XPENG-P7-Wing-Edition
ZD,D2S,,,Lithium-ion,,,,,,,CCS,,,5,,,,,,,
Zeekr,001 Long Range RWD,200,94.0,Lithium-ion,110,343,152,505,7.2,135,CCS,1500,539,5,RWD,E - Executive,4955,1999,1560,Liftback Sedan,https://ev-database.org/car/1933/Zeekr-001-Long-Range-RWD
Zeekr,001 Performance AWD,200,94.0,Lithium-ion,110,686,159,480,3.8,135,CCS,2000,539,5,AWD,E - Executive,4955,1999,1560,Liftback Sedan,https://ev-database.org/car/1934/Zeekr-001-Performance-AWD
Zeekr,001 Privilege AWD,200,94.0,Lithium-ion,110,686,162,480,3.8,135,CCS,2000,539,5,AWD,E - Executive,4955,1999,1548,Liftback Sedan,https://ev-database.org/car/1935/Zeekr-001-Privilege-AWD
Zeekr,7X Long Range RWD,210,94.0,Lithium-ion,,440,153,475,6.0,260,CCS,2000,539,5,RWD,JD - Large,4787,1930,1650,SUV,https://ev-database.org/car/3082/Zeekr-7X-Long-Range-RWD
Zeekr,7X Performance AWD,210,94.0,Lithium-ion,,710,173,450,3.8,260,CCS,2000,539,5,AWD,JD - Large,4787,1930,1650,SUV,https://ev-database.org/car/3083/Zeekr-7X-Performance-AWD
Zeekr,7X Premium RWD,210,71.0,Lithium-ion,,440,148,365,6.0,240,CCS,2000,539,5,RWD,JD - Large,4787,1930,1650,SUV,https://ev-database.org/car/3081/Zeekr-7X-Premium-RWD
Zeekr,X Core RWD,190,51.0,Lithium-ion,,343,181,270,5.9,,CCS,,362,5,RWD,,4432,1836,1566,,https://ev-database.org/car/3197/Zeekr-X-Core-RWD
Zeekr,X Core RWD (MY25),190,49.0,Lithium-ion,,343,148,265,5.9,70,CCS,1600,362,5,RWD,JB - Compact,4432,1836,1566,SUV,https://ev-database.org/car/3197/Zeekr-X-Core-RWD
Zeekr,X Long Range RWD,190,69.0,Lithium-ion,,343,181,360,5.6,,CCS,,362,5,RWD,,4432,1836,1566,,https://ev-database.org/car/3198/Zeekr-X-Long-Range-RWD
Zeekr,X Long Range RWD (MY25),190,65.0,Lithium-ion,,343,146,360,5.6,114,CCS,1600,362,5,RWD,JB - Compact,4432,1836,1566,SUV,https://ev-database.org/car/3198/Zeekr-X-Long-Range-RWD
Zeekr,X Privilege AWD,190,69.0,Lithium-ion,,543,186,350,3.8,,CCS,,362,5,AWD,,4432,1836,1566,,https://ev-database.org/car/3199/Zeekr-X-Privilege-AWD
Zeekr,X Privilege AWD (MY25),190,65.0,Lithium-ion,,543,153,350,3.8,114,CCS,1600,362,5,AWD,JB - Compact,4432,1836,1566,SUV,https://ev-database.org/car/3199/Zeekr-X-Privilege-AWD
